,alpha_annual,beta_mkt,r2,regime
2023-06-21,0.6111550222109048,-0.6112692201168458,0.0304149659438967,range_bound
2023-07-11,0.7266168150011694,-0.6341103026441638,0.0323086160363657,trending_up
2023-07-12,0.8181827977614753,-0.6305150690041191,0.03206533726123739,trending_up
2023-07-13,1.0574863511319323,-0.6598767153278464,0.034504292682634996,trending_up
2023-07-14,1.4562169610861826,-0.6207351111381056,0.029740407807518632,trending_up
2023-07-17,1.753702026660402,-0.4453596431377729,0.014807953958222542,trending_up
2023-07-18,1.7402075312540979,-0.44828385444475405,0.0150038101076303,trending_up
2023-07-19,1.7740697117104416,-0.4574576134746792,0.015685756762777947,trending_up
2023-07-20,1.8769316252364345,-0.5187757309652857,0.01957762924449813,trending_up
2023-07-21,2.109931408354641,-0.5914963494818049,0.02550550366822324,trending_up
2023-07-24,1.861487929401307,-0.5809646320591171,0.024939527985307186,trending_up
2023-07-25,1.6254096644196547,-0.6042402222602934,0.026937122449018802,trending_up
2023-07-26,1.5238658657823905,-0.5977018551795475,0.02621586782123464,trending_up
2023-07-31,1.2378914836229864,-0.5859237573642065,0.02413733328786638,trending_up
2023-08-01,1.4607426582936345,-0.5527538431017273,0.02186683920453336,trending_up
2023-08-02,1.4325892743038056,-0.5493854148898519,0.021531990704731996,trending_up
2023-08-03,0.9724701656122099,-0.33998195587573604,0.00845885239013322,trending_up
2023-08-04,0.9425975286280428,-0.3346614477451519,0.008078528509255056,trending_up
2023-08-07,0.8237599582730304,-0.30823374621045396,0.006854494153723856,trending_up
2023-08-08,0.7976951484684529,-0.3236833148646565,0.007580790111990421,trending_up
2023-08-09,0.8051630205250655,-0.3122414078591102,0.006946127490256138,trending_up
2023-08-10,0.6352079353781073,-0.24290596770908215,0.0042067505734971755,trending_up
2023-08-11,0.7595672522633383,-0.2226848936067813,0.003574658980594503,trending_up
2023-08-14,0.556101238467603,-0.351182992794768,0.008925391188183585,trending_up
2023-08-15,0.5484449108355041,-0.3602052382374599,0.009389339738188895,range_bound
2023-08-16,0.500901284749762,-0.3552414611504609,0.0092865409743359,trending_up
2023-08-17,0.5861175603418083,-0.33732507858540467,0.008445296055425433,trending_up
2023-08-18,0.7066066482665196,-0.3897218162202034,0.011395879564861988,range_bound
2023-08-21,0.7171733935925206,-0.49245127702998504,0.017185008175034655,range_bound
2023-08-22,0.6139916597601913,-0.49947591292975235,0.01774608967875324,range_bound
2023-08-23,0.5270007296416674,-0.5029380892869103,0.017921367526939957,range_bound
2023-08-24,0.17865370392705104,-0.6808649407232527,0.03376926654136758,range_bound
2023-08-25,0.2871016996368638,-0.732055043259602,0.039305293215117776,range_bound
2023-08-30,0.22946344372954086,-0.7399246280690304,0.04046307007490202,range_bound
2023-08-31,0.3336475583407268,-0.7384008459205539,0.04039239868315925,range_bound
2023-09-13,0.3900426969616877,-0.7708065913595455,0.042761354061246815,range_bound
2023-09-14,0.2140829633033181,-0.7348560551976546,0.03912755775865839,range_bound
2023-09-15,-0.06383445568600676,-1.0178358643499308,0.0812568138974703,range_bound
2023-09-18,-0.03137313583348744,-0.9924468723615323,0.07802696708294576,range_bound
2023-09-19,-0.12063955228574108,-0.9865437171309946,0.07792354798959289,range_bound
2023-09-20,-0.18157793679985612,-0.9866287016519738,0.07898766260455736,range_bound
2023-09-21,-0.03590369546364247,-1.0397166132878553,0.08360650673862557,range_bound
2023-09-22,0.0774107249248055,-1.1019702409369094,0.09495134277398642,range_bound
2023-09-25,0.04415580923353013,-1.079536471463402,0.0902113391090632,range_bound
2023-09-26,0.034944144736065885,-1.0763793693970896,0.08785531822236525,range_bound
2023-09-27,0.08942367051182076,-1.1061824687983715,0.09299814095414549,range_bound
2023-09-28,0.177650937111268,-1.003119546819376,0.07806463260254015,range_bound
2023-09-29,0.13643003379548557,-1.013226322327123,0.0786798292100066,range_bound
2023-10-02,0.16557633825614748,-1.0169762682139538,0.07883301075029525,range_bound
2023-10-04,0.0902740602195784,-1.0108892832414924,0.07553916131497151,range_bound
2023-10-05,0.14006809328401926,-0.9685951366453827,0.06872959583159366,range_bound
2023-10-06,0.1496784687100019,-0.9761322333119883,0.06914999190473203,range_bound
2023-10-09,0.22034947530794824,-0.9317464240052838,0.0638377541617351,range_bound
2023-10-10,0.22284258077428842,-0.9373305389940081,0.06383294904846082,range_bound
2023-10-11,0.22997281052661744,-0.9367039573896375,0.06394392909335389,range_bound
2023-10-12,0.2834131838933205,-0.9265042323169624,0.06248073475713456,range_bound
2023-10-13,0.2607218642243321,-0.9307028026407211,0.06171791551950523,range_bound
2023-10-16,0.2068909578209941,-0.9160222736775407,0.05975103991563835,range_bound
2023-10-17,0.3051715474110259,-0.9173483578581559,0.057458889808541413,range_bound
2023-10-18,0.32231490175653743,-0.9181741470805257,0.05752911097611779,range_bound
2023-10-19,0.2162266516727116,-0.8591686844124994,0.051204617685182585,range_bound
2023-10-20,0.19039683234985483,-0.8469447821227071,0.04954384701819026,range_bound
2023-10-23,0.1070268266311758,-0.784184392372798,0.042981069738747046,range_bound
2023-10-24,0.08843365529946201,-0.7832938259310542,0.04277119490171877,range_bound
2023-10-25,-0.03657430157261621,-0.8112203598670549,0.04615142537722239,trending_down
2023-10-26,0.5817930725570244,-1.2676057323025856,0.0799956006970095,trending_down
2023-10-27,0.4924197323227417,-1.2371298100821375,0.07760712055732155,trending_down
2023-10-30,0.6911244064566056,-1.3992797222317437,0.09656660387081561,trending_down
2023-10-31,0.9924850256697879,-1.497806805305623,0.11071071670250654,trending_down
2023-11-01,0.9904939479323871,-1.4916761753911787,0.11028812818212164,trending_down
2023-11-02,1.225951752779928,-1.3732421882527484,0.09470442875236684,range_bound
2023-11-03,1.1541359107209268,-1.289231243621452,0.08788714308402212,range_bound
2023-11-06,0.8227583753877385,-1.510972011676813,0.12307018229918654,range_bound
2023-11-07,0.8256473454254407,-1.5109408306799124,0.12092937071938159,range_bound
2023-11-08,0.7975894863603585,-1.5172164553427752,0.12157940461124672,range_bound
2023-11-09,0.8162163581797581,-1.5034078560409223,0.11711911709463851,range_bound
2023-11-10,0.771113728599566,-1.4850510008638396,0.11525450195235731,range_bound
2023-11-13,0.8932343420687008,-1.4556059205727012,0.11359282819533967,range_bound
2023-11-14,0.891298937009017,-1.4563512835577104,0.1135818610953393,range_bound
2023-11-15,1.1694478368325067,-1.3763275730653344,0.1083042285017437,range_bound
2023-11-16,1.1570373614000973,-1.3747631528146136,0.10781320874370581,range_bound
2023-11-17,1.4137275185355955,-1.315592186790984,0.09832378219003857,range_bound
2023-11-20,1.468114986730365,-1.3310969341786414,0.10072665227161759,range_bound
2023-11-21,1.292489228268598,-1.3346572865167474,0.10382747240065027,range_bound
2023-11-22,1.197167344244956,-1.3351901831432786,0.10446104692238434,range_bound
2023-11-24,1.278066930948956,-1.3268127794658644,0.10305768806252524,range_bound
2023-11-30,1.3079905342551958,-1.3509531537338137,0.10615139946952423,range_bound
2023-12-01,1.4738831222113493,-1.3387699705151472,0.10382293582866198,range_bound
2023-12-04,1.5966813914113653,-1.3308721439788234,0.10305145567609131,range_bound
2023-12-05,1.6161970880046828,-1.3133492303446692,0.09758051635512455,range_bound
2023-12-06,1.5314202870416964,-1.3145514989330307,0.09704473988409712,range_bound
2023-12-07,1.7194513522295485,-1.197031512675899,0.07970901868436842,range_bound
2023-12-08,1.3455540595026383,-1.2756621871246707,0.08622141110341852,range_bound
2023-12-11,1.4024460193449206,-1.2716172066883888,0.08575363027395366,range_bound
2023-12-12,1.4533520435640002,-1.2922920011604162,0.08785080020270275,range_bound
2023-12-13,1.4432188211935184,-1.2918129344707756,0.08718118595132196,trending_up
2023-12-14,1.4882722733212064,-1.2718005112049384,0.08304257440288065,trending_up
2023-12-15,1.768468651279778,-1.2767616179019923,0.0852929680658997,trending_up
2023-12-18,1.7161269345562062,-1.2732856484161312,0.08455311782954456,trending_up
2023-12-19,1.2164653546172821,-1.3320121634197506,0.09866618526395288,trending_up
2023-12-20,0.9286199570841431,-1.2969080183874946,0.09837663779686034,trending_up
2023-12-21,0.917420708449594,-1.2687667341856461,0.09728408925563758,trending_up
2023-12-22,0.9272128329462386,-1.2540278701604097,0.09594799893576311,trending_up
