,alpha_annual,beta_mkt,r2,regime
2023-01-17,-0.10149687750919878,-0.0006735636000348253,0.0005088199055686138,trending_up
2023-01-18,-0.10155296157397797,-0.0009679652530630125,0.001011424259843463,trending_up
2023-01-19,-0.10172256020406634,-0.0010061647182863982,0.001103979277307765,trending_up
2023-01-20,-0.10231533896459521,-0.0008165659168932969,0.0007176206953399822,trending_up
2023-01-23,-0.10241151839798368,-0.0007432024909846153,0.0006028829716949735,trending_up
2023-01-27,-0.10244966374833997,-0.0005935582153801642,0.0003857943796884422,trending_up
2023-01-30,-0.10749913867059113,-0.0008529716103057374,0.000606548848375299,trending_up
2023-01-31,-0.10661927637227453,-0.0009227097266080069,0.0007154624771992246,trending_up
2023-02-01,-0.10668557490713049,-0.0008440341485263495,0.0006036602440565586,trending_up
2023-02-02,-0.10671795651820903,-0.0008920836102801969,0.0006716652911169518,trending_up
2023-02-03,-0.10638002839407223,-0.000793700884123498,0.0005353544632290541,trending_up
2023-02-06,-0.10670001915248217,-0.0007135855480806604,0.0004330793191963389,range_bound
2023-02-07,-0.10654195578445524,-0.0007233196677758972,0.000443851773664683,trending_up
2023-02-08,-0.10236844868776684,-0.0015863168282006215,0.002586888864145487,trending_up
2023-02-09,-0.10241722876685189,-0.0016684902441826666,0.002876272833478022,range_bound
2023-02-10,-0.10252394144054156,-0.0016399626580859523,0.002772495977441003,range_bound
2023-02-13,-0.10268315734291444,-0.0018788842015443946,0.0035517365284366553,trending_up
2023-02-14,-0.10158012327288968,-0.0015912217095196178,0.0025598564579483174,trending_up
2023-02-15,-0.10126905269811359,-0.001609177720438615,0.0025928819311316076,trending_up
2023-02-16,-0.10128088139041946,-0.001561687307792415,0.0024427441378022108,range_bound
2023-02-17,-0.10089150450810791,-0.0016706207691602947,0.0028069032518732717,range_bound
2023-02-21,-0.10062064841816654,-0.0017198083271733177,0.0029422919407022796,range_bound
2023-02-22,-0.1006870175415967,-0.0016326805937833565,0.0026929900388636963,range_bound
2023-02-23,-0.10161668236663557,-0.0016070434938164017,0.002599653502709409,range_bound
2023-02-24,-0.10160316048223839,-0.0015546462700422646,0.002435844556255118,range_bound
2023-02-27,-0.10274298782395086,-0.0013201495714750542,0.0017450259739401064,range_bound
2023-02-28,-0.10234356210996576,-0.0012828016961384501,0.001617228795620096,range_bound
2023-03-01,-0.0992461324323809,-0.0003198059573490215,0.00010806919791306324,range_bound
2023-03-02,-0.09938244493553583,-0.0003743510440691284,0.0001481537128064092,range_bound
2023-03-07,-0.09920838571209845,-0.00031939347140667976,0.00010799325561838824,range_bound
2023-03-08,-0.10326436039328779,0.001031561677190219,0.0009326522884717248,range_bound
2023-03-09,-0.10267671986300653,0.00107479294549441,0.0010152063597422822,range_bound
2023-03-10,-0.10278954869996415,0.0011419611516964101,0.0011427310295067938,trending_down
2023-03-13,-0.10197396548398563,0.0010144623158178474,0.0009096538811224075,range_bound
2023-03-14,-0.10191130914749058,0.0009833051448079801,0.000853774436563981,range_bound
2023-03-15,-0.10127379597317476,0.0011816508398402323,0.0012391901975834507,trending_down
2023-03-16,-0.10943511649332849,0.002477999517845902,0.0030799227929915185,range_bound
2023-03-17,-0.10955614472717212,0.002668678850190566,0.0036139133862179706,trending_down
2023-03-20,-0.10979131581350077,0.0027263581755358622,0.003775524735553981,range_bound
2023-03-21,-0.10970943954231172,0.0028542660094886614,0.004142364369406293,range_bound
2023-03-22,-0.10906574710474148,0.0029413130419864444,0.0044317933350505045,range_bound
2023-03-23,-0.11743271863286964,0.006123917310470361,0.013490589029371614,range_bound
2023-03-24,-0.11764496419433657,0.006185565181721788,0.01376789849313742,range_bound
2023-03-27,-0.11272130429864557,0.007815894346901808,0.0238002742353961,range_bound
2023-03-28,-0.11250451325335853,0.007787696810219239,0.023511344213176022,range_bound
2023-03-29,-0.1116504563100037,0.00735307374156622,0.01945045104781118,range_bound
2023-03-30,-0.11050410761774487,0.007521886036082481,0.020576160949869027,range_bound
2023-03-31,-0.11092375354197148,0.007714918770253814,0.021562567866777904,range_bound
2023-04-03,-0.1089808283965612,0.007443103476446661,0.020503850764532427,range_bound
2023-04-04,-0.10893197062112758,0.007415896806881432,0.020318112985092562,range_bound
2023-04-05,-0.10833908650568602,0.0073175689278094595,0.019680102760113893,range_bound
2023-04-06,-0.10575631913644468,0.006372888550794598,0.015107018922347781,range_bound
2023-04-10,-0.10591372612594907,0.006485849070761222,0.015597747928337569,range_bound
2023-04-11,-0.1061991425917852,0.006749864191562359,0.01666623422788449,range_bound
2023-04-12,-0.10639289513613337,0.006888032421150646,0.017268319800708087,range_bound
2023-04-13,-0.1063715862115927,0.006869141741550561,0.017183811150534245,range_bound
