,alpha_annual,beta_mkt,r2,regime
2022-12-16,-0.06595851648660511,-0.016373300415173195,0.00036667576890814235,crisis
2022-12-19,-0.039620524863200446,-0.02111035734797295,0.0006067477296880508,crisis
2022-12-20,-0.018312332726273528,-0.023774585763132714,0.0007670379061223143,crisis
2022-12-21,-0.023737210533213537,-0.02494265617612297,0.0008226094974050913,crisis
2022-12-22,-0.05717940744117811,-0.03393251867047372,0.0014579574834261422,crisis
2022-12-23,-0.008732264323560335,-0.04443072027017041,0.0024559919107129957,crisis
2023-01-03,-0.02968571042336232,-0.046896695807797276,0.0026847836857495366,crisis
2023-01-04,-0.04413124132452362,-0.04595781722307554,0.0025730111695870805,crisis
2023-01-05,-0.018797727454895496,-0.04352464074500674,0.002266779148997977,crisis
2023-01-06,-0.05300886739870769,-0.04123712851951306,0.0019122838479965765,crisis
2023-01-09,0.037325647823392316,-0.00939996877420522,9.417543613843282e-05,crisis
2023-01-10,0.03618289649936135,-0.009641087905178706,9.886917390822259e-05,crisis
2023-01-11,0.06141150849029242,-0.007217153736634877,5.507069887877858e-05,crisis
2023-01-12,0.10422951142137982,-0.00024339167098814685,6.118365414309324e-08,crisis
2023-01-13,0.10858889382412529,-0.0024081558192105574,5.878683702831289e-06,crisis
2023-01-17,0.12795261538532077,-0.0019962991169033537,4.031854001329549e-06,crisis
2023-01-18,0.12305987374765803,-0.0022922500479174808,5.302389917249961e-06,crisis
2023-01-19,0.04996140610954525,0.010275522191790105,0.00010335669611549747,crisis
2023-01-20,0.027523571860032403,0.01173515116436139,0.00013304989029216951,crisis
2023-02-02,0.10269965109445311,0.03262441945488766,0.0009991910869757703,crisis
2023-02-03,0.039338427560942746,0.019486634539278694,0.0003500072331522608,crisis
2023-02-06,0.08620236186964148,0.01188905362087577,0.0001291217907015696,crisis
2023-02-07,0.15313046891229676,-0.0056148780841964565,2.857940901557221e-05,crisis
2023-02-08,0.15092370013167855,-0.03057186826421108,0.0008250542821762741,crisis
2023-02-09,0.1534540229146426,-0.019456189673041583,0.00031875158493799294,crisis
2023-02-10,0.18914446828522657,-0.02395085428018649,0.0004820258989756132,trending_up
2023-02-13,0.17358889021177637,-0.025360455738672415,0.0005369669117848419,trending_up
2023-02-14,0.15116853941400854,-0.043430559125836446,0.0015019053740743527,trending_up
2023-02-15,0.15107474832092183,-0.0434046987095889,0.0015002109400236163,trending_up
2023-02-16,0.12463879095165864,-0.049796457295797805,0.001933880992507464,trending_up
2023-02-17,0.18433352549951887,-0.06251784364591918,0.003020566427999083,trending_up
2023-02-21,0.1888546836684748,-0.0634649360253621,0.003103903729726132,trending_up
2023-02-22,0.25398752743468367,-0.09808945977873097,0.0070337284820708446,trending_up
2023-02-23,0.26168870842543934,-0.0984753402852496,0.007085556660152759,trending_up
2023-02-24,0.2560255449054314,-0.1056844047001303,0.008018191511364625,trending_up
2023-02-27,0.3032642534198753,-0.11284757340566282,0.009105834659119294,trending_up
2023-02-28,0.29676861177546243,-0.11472019915202987,0.009377471874951415,trending_up
2023-03-01,0.3008611255349505,-0.11610430114103416,0.009571302257366687,trending_up
